b72fcac5-0ef6-4d7d-bdf5-5d47103bf068	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	4	{"title":"New group message in TEST2","message":"Nguy\\u1ec5n B\\u00e1 Duy (AD): G\\u1edd r\\u00fap ne","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/group\\/2","type":"message"}	\N	2026-02-16 04:49:34	2026-02-16 04:49:34
58f0f4c8-eeea-49f4-9f8e-727eb9a7779a	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	4	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"c\\u1ed1 \\u0111\\u1ecbnh r\\u1ed3i ne","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	\N	2026-02-16 05:15:18	2026-02-16 05:15:18
07e8e49f-fc6d-49fe-8c84-4e0cc76b69bf	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	4	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"\\u0111ang s\\u1eeda \\u0111\\u1ec3 cho n\\u00f3 kh\\u00f4ng g\\u1eedi nhi\\u1ec1u tin nh\\u1eafn n\\u1eefa","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	\N	2026-02-16 05:15:31	2026-02-16 05:15:31
8ff96b04-4448-432e-a0f4-61370721162d	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	2	{"title":"New group message in Test","message":"Nguy\\u1ec5n B\\u00e1 Duy (AD): hehehehe","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/group\\/1","type":"message"}	2026-02-16 05:41:19	2026-02-16 05:28:35	2026-02-16 05:41:19
19126ae5-47db-4cc9-aa66-d308cc1e7fb1	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	2	{"title":"New group message in Test","message":"Nguy\\u1ec5n B\\u00e1 Duy (AD): Ch\\u00e0o b\\u1ea1n","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/group\\/1","type":"message"}	2026-02-16 05:41:19	2026-02-16 05:28:30	2026-02-16 05:41:19
8c8e6b2b-4b2c-4798-91cc-2c841b294bae	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	2	{"title":"New group message in Test","message":"Nguy\\u1ec5n B\\u00e1 Duy (AD): Gi\\u1edd th\\u00ec \\u0111\\u1ee1 l\\u1ed7i r\\u1ed3i nh\\u00e9","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/group\\/1","type":"message"}	2026-02-16 05:41:19	2026-02-16 05:28:26	2026-02-16 05:41:19
95e4edc5-6b1f-40ca-8600-34d56783b212	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	2	{"title":"New group message in Test","message":"Nguy\\u1ec5n B\\u00e1 Duy (AD): hello","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/group\\/1","type":"message"}	2026-02-16 05:41:19	2026-02-16 05:28:20	2026-02-16 05:41:19
a80706ae-9401-4182-b2d3-116f4d9fc02c	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	2	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"hellooo","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	2026-02-16 05:41:19	2026-02-16 05:13:05	2026-02-16 05:41:19
532e9ecd-b072-412e-8ec0-5b6bd6042fb9	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	2	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"hellooo","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	2026-02-16 05:41:19	2026-02-16 05:13:05	2026-02-16 05:41:19
597dedd8-0e9d-4f4a-974e-f6842bd1d9f4	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	2	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"hellooo","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	2026-02-16 05:41:19	2026-02-16 05:13:05	2026-02-16 05:41:19
f1d6ebb0-d2ca-4067-b6c2-f6f88f2b38fb	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	2	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"hello","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	2026-02-16 05:41:19	2026-02-16 05:12:59	2026-02-16 05:41:19
7cfa0d60-be31-49fb-9b08-af56ad052845	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	2	{"title":"New group message in TEST2","message":"Nguy\\u1ec5n B\\u00e1 Duy (AD): G\\u1edd r\\u00fap ne","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/group\\/2","type":"message"}	2026-02-16 05:41:19	2026-02-16 04:49:34	2026-02-16 05:41:19
a4788489-48ef-4af4-9e31-54d5bc8a698c	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	2	{"title":"New group message in Test","message":"Nguy\\u1ec5n B\\u00e1 Duy (AD): \\u1ed5n h\\u01a1n r\\u1ed3i \\u0111\\u00f3","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/group\\/1","type":"message"}	2026-02-16 05:41:19	2026-02-16 05:28:37	2026-02-16 05:41:19
7fe220ae-eafa-4768-bc8e-8c1ddb83ba43	App\\Notifications\\TaskAssignedNotification	App\\Models\\User	22	{"title":"New task assigned","message":"You were assigned to task: 1.1.2. C\\u00e1ch th\\u1ee9c kh\\u1ea3o s\\u00e1t (Thu th\\u1eadp th\\u00f4ng tin, \\u2026)","url":"https:\\/\\/qhorizonpm.onrender.com\\/tasks\\/16","task_id":16,"type":"task"}	\N	2026-03-06 22:05:11	2026-03-06 22:05:11
6c88baf6-bd59-4b6d-a80c-cdf6cffb0647	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	3	{"title":"New group message in ...","message":"Nguy\\u1ec5n B\\u00e1 Duy (AD): hello","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/group\\/5","type":"message"}	\N	2026-02-16 05:54:01	2026-02-16 05:54:01
66d7861c-5b98-4e78-a1ea-ed9282188071	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	17	{"title":"New message from Tr\\u1ea7n M\\u1ef9 Anh","message":"xin ch\\u00e0o","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/16","type":"message"}	\N	2026-03-17 21:21:26	2026-03-17 21:21:26
6b7b467f-3d93-4e92-b06d-aaf86907d7e0	App\\Notifications\\TaskAssignedNotification	App\\Models\\User	4	{"title":"New task assigned","message":"You were assigned to task: KI\\u1ec2M TRA","url":"https:\\/\\/qhorizonpm.onrender.com\\/tasks\\/2","task_id":2,"type":"task"}	\N	2026-02-16 06:31:36	2026-02-16 06:31:36
39a757e3-302a-400a-897e-ed252e6b8b32	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	4	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"\\u1ed5n r\\u1ed3i n\\u00e0y","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	\N	2026-02-16 06:53:23	2026-02-16 06:53:23
c0309f25-48da-4275-b46a-12a367f2caf7	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	4	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"m\\u1ed7i t\\u1ed9i v\\u1eabn h\\u01a1i ch\\u1eadm","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	\N	2026-02-16 06:53:39	2026-02-16 06:53:39
1105d7ae-4d32-4023-9849-b911c5c2055e	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	4	{"title":"New group message in TEST2","message":"Nguy\\u1ec5n B\\u00e1 Duy (AD): Hello","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/group\\/2","type":"message"}	\N	2026-02-16 07:13:43	2026-02-16 07:13:43
8635b406-e74b-4837-9898-ec225a1a49c6	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	4	{"title":"New group message in TEST2","message":"B\\u00e1 Duy: Hello","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/group\\/2","type":"message"}	\N	2026-02-16 07:16:39	2026-02-16 07:16:39
616210c8-ac51-4387-829b-6a0fdb55a214	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	18	{"title":"New group message in Nh\\u00f3m B\\u1ea5t B\\u1ea1i","message":"Tr\\u1ea7n M\\u1ef9 Anh: xin ch\\u00e0o c\\u00e1c con z\\u1eddi","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/group\\/6","type":"message"}	\N	2026-02-26 17:40:24	2026-02-26 17:40:24
f9fa9638-dbe8-4094-b5f9-44da9334b6e4	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	4	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"tin nh\\u1eafn nhanh h\\u01a1n r\\u1ed3i n\\u00e0y","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	\N	2026-02-16 15:08:27	2026-02-16 15:08:27
1ea7cf5f-d2e6-42fd-ba97-1e2dab9ec3b5	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	4	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"v\\u00e0o check \\u0111i","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	\N	2026-02-16 15:08:30	2026-02-16 15:08:30
892c04a5-27c2-4d06-8142-814c7eca8f5c	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	4	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"nh\\u1ea3y t\\u00e2ng t\\u00e2ng lu\\u00f4n","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	\N	2026-02-16 15:08:57	2026-02-16 15:08:57
3f96a9ec-d01d-4882-bec1-f48ce69d08e1	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	4	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"hehe","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	\N	2026-02-16 15:08:59	2026-02-16 15:08:59
e313046a-c6a1-4007-966e-a4394f513093	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	4	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"\\u0111\\u01b0\\u1ee3c qu\\u00e1 \\u1ea5y ch\\u1ee9","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	\N	2026-02-16 15:09:03	2026-02-16 15:09:03
b67d0dca-6ce2-43f1-bac6-8b81e82ed5bc	App\\Notifications\\TaskAssignedNotification	App\\Models\\User	18	{"title":"New task assigned","message":"You were assigned to task: 1.1.2. C\\u00e1ch th\\u1ee9c kh\\u1ea3o s\\u00e1t (Thu th\\u1eadp th\\u00f4ng tin,...)","url":"https:\\/\\/qhorizonpm.onrender.com\\/tasks\\/17","task_id":17,"type":"task"}	\N	2026-03-04 20:35:29	2026-03-04 20:35:29
188c77c8-ca3a-4b9b-9fb7-d6c341d5ce90	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	10	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"m\\u01b0\\u1ee3t kh\\u00f4ng","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	2026-02-16 15:54:08	2026-02-16 15:09:47	2026-02-16 15:54:08
e0ee1fdb-914e-4307-bd81-3c170ab83c3a	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	10	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"\\u0111\\u01b0\\u1ee3c \\u0111\\u1ea5y ch\\u1ee9","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	2026-02-16 15:54:08	2026-02-16 15:08:17	2026-02-16 15:54:08
d5bf6d19-afe6-430e-aad6-02593fca5b01	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	10	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"b\\u1ea1n c\\u00f3 th\\u1ea5y tin nh\\u1eafn c\\u1ee7a t\\u00f4i kh\\u00f4ng","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	2026-02-16 15:54:08	2026-02-16 15:08:12	2026-02-16 15:54:08
ee7070ac-1406-480f-b254-8d3d6700e619	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	10	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"xin ch\\u00e0o","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	2026-02-16 15:54:08	2026-02-16 15:08:04	2026-02-16 15:54:08
a78cd937-23ad-4a47-bee0-654196c7a5d8	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	10	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"helelo","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	2026-02-16 15:54:08	2026-02-16 15:08:01	2026-02-16 15:54:08
f2c98e7f-1191-4817-92b7-88494d29fce5	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	10	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"hello","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	2026-02-16 15:54:08	2026-02-16 14:51:14	2026-02-16 15:54:08
c4470fe7-1d1a-4154-bdde-0781d85793c8	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	10	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"l\\u00f4","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	2026-02-16 15:54:08	2026-02-16 07:19:09	2026-02-16 15:54:08
bef7f727-9e2c-4057-bd71-cebe49853245	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	10	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"l\\u00f4","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	2026-02-16 15:54:08	2026-02-16 07:18:08	2026-02-16 15:54:08
4b63e0e0-8190-4da0-8855-98858449539e	App\\Notifications\\TaskAssignedNotification	App\\Models\\User	4	{"title":"New task assigned","message":"You were assigned to task: KI\\u1ec2M TRA","url":"https:\\/\\/qhorizonpm.onrender.com\\/tasks\\/2","task_id":2,"type":"task"}	\N	2026-02-16 15:50:37	2026-02-16 15:50:37
d26b0435-51df-4760-8a71-dde8c5939e28	App\\Notifications\\TaskAssignedNotification	App\\Models\\User	4	{"title":"New task assigned","message":"You were assigned to task: KI\\u1ec2M TRA","url":"https:\\/\\/qhorizonpm.onrender.com\\/tasks\\/2","task_id":2,"type":"task"}	\N	2026-02-16 15:50:50	2026-02-16 15:50:50
3664a224-a367-4a61-ac77-e62a4d3c0af9	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	10	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"ch\\u00e1n qu\\u00e1","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	2026-02-16 15:54:08	2026-02-16 15:20:18	2026-02-16 15:54:08
3c419540-4c9d-441b-99c2-89d29b405582	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	10	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"ok \\u0111\\u1ea5y","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	2026-02-16 15:54:08	2026-02-16 15:20:02	2026-02-16 15:54:08
5bea5f28-b6ca-4654-b012-498e2a5261b0	App\\Notifications\\TaskAssignedNotification	App\\Models\\User	18	{"title":"New task assigned","message":"You were assigned to task: 1.1.2. C\\u00e1ch th\\u1ee9c kh\\u1ea3o s\\u00e1t (Thu th\\u1eadp th\\u00f4ng tin,...)","url":"https:\\/\\/qhorizonpm.onrender.com\\/tasks\\/17","task_id":17,"type":"task"}	\N	2026-03-04 20:35:38	2026-03-04 20:35:38
f026dfb1-92ee-4c34-a10e-dfef6ba7225d	App\\Notifications\\TaskAssignedNotification	App\\Models\\User	4	{"title":"New task assigned","message":"You were assigned to task: KI\\u1ec2M TRA","url":"https:\\/\\/qhorizonpm.onrender.com\\/tasks\\/2","task_id":2,"type":"task"}	\N	2026-02-17 15:14:27	2026-02-17 15:14:27
d0e80df8-44c8-4f79-8e7b-1290a131f54e	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	4	{"title":"New message from Nguy\\u1ec5n B\\u00e1 Duy (AD)","message":"hello","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/direct\\/1","type":"message"}	\N	2026-02-17 15:16:19	2026-02-17 15:16:19
be7c62db-c3ea-414e-a62e-f383ee0cbb84	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	18	{"title":"New group message in Nh\\u00f3m B\\u1ea5t B\\u1ea1i","message":"Tr\\u1ea7n M\\u1ef9 Anh: ko c\\u00f3 bi\\u1ec3u c\\u1ea3m \\u00e0 kkk","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/group\\/6","type":"message"}	\N	2026-02-26 17:40:52	2026-02-26 17:40:52
abbb4e95-1244-4a58-be41-8e9a160f1111	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	21	{"title":"New group message in Ph\\u00e2n Lo\\u1ea1i Ung Th\\u01b0","message":"Nguy\\u1ec5n B\\u00e1 Duy (AD): \\u0110\\u1ee3i \\u0111ang s\\u1eeda th\\u00eam","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/group\\/7","type":"message"}	\N	2026-02-23 15:21:19	2026-02-23 15:21:19
a94752a1-738f-4d3a-a84e-389f1c47dc20	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	21	{"title":"New group message in Ph\\u00e2n Lo\\u1ea1i Ung Th\\u01b0","message":"Nguy\\u1ec5n B\\u00e1 Duy (AD): Cho n\\u00f3 x\\u1ecbn h\\u01a1n t\\u00fd","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/group\\/7","type":"message"}	\N	2026-02-23 15:21:28	2026-02-23 15:21:28
b06f3b0c-ef54-4bf9-bf3f-73516b9cb28e	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	21	{"title":"New group message in Ph\\u00e2n Lo\\u1ea1i Ung Th\\u01b0","message":"Nguy\\u1ec5n B\\u00e1 Duy (AD): [File]","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/group\\/7","type":"message"}	\N	2026-02-23 15:27:55	2026-02-23 15:27:55
719d4058-0242-4688-b1e4-cec2ab9acd7c	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	21	{"title":"New group message in Ph\\u00e2n Lo\\u1ea1i Ung Th\\u01b0","message":"Nguy\\u1ec5n B\\u00e1 Duy (AD): [File]","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/group\\/7","type":"message"}	\N	2026-02-23 15:28:58	2026-02-23 15:28:58
35b15646-8ada-4d73-ae8c-f80aa9df4e61	App\\Notifications\\TaskAssignedNotification	App\\Models\\User	17	{"title":"New task assigned","message":"You were assigned to task: T\\u00ecm hi\\u1ec3u t\\u00e0i li\\u1ec7u","url":"https:\\/\\/qhorizonpm.onrender.com\\/tasks\\/24","task_id":24,"type":"task"}	\N	2026-03-14 21:59:16	2026-03-14 21:59:16
b0e2c650-4ac7-4cee-bc11-f9ad4d8206d3	App\\Notifications\\TaskAssignedNotification	App\\Models\\User	18	{"title":"New task assigned","message":"You were assigned to task: T\\u1ea1o T\\u00e0i Kho\\u1ea3n","url":"https:\\/\\/qhorizonpm.onrender.com\\/tasks\\/5","task_id":5,"type":"task"}	\N	2026-03-04 20:08:10	2026-03-04 20:08:10
8683f1a2-f308-491c-9322-f36817e998cf	App\\Notifications\\MessageReceivedNotification	App\\Models\\User	22	{"title":"New group message in Nh\\u00f3m B\\u1ea5t B\\u1ea1i","message":"Nguy\\u1ec5n B\\u00e1 Duy (AD): Ch\\u00e0o c\\u1ea3 nh\\u00f3m,\\r\\n\\r\\n\\u0110\\u00e2y l\\u00e0 c\\u1eadp nh\\u1eadt nhanh v\\u1ec1 t\\u00ecnh h\\u00ecnh d\\u1ef1 \\u00e1n C\\u00d4NG NGH\\u1ec6 PH\\u1ea6N M\\u1ec0M:\\r\\n\\r\\nT\\u00f3m t\\u1eaft nhanh:\\r\\n\\r\\nD\\u1ef1 \\u00e1n \\u0111ang ho\\u1ea1t \\u0111\\u1ed9ng...","url":"https:\\/\\/qhorizonpm.onrender.com\\/messenger\\/group\\/6","type":"message"}	\N	2026-03-05 13:02:25	2026-03-05 13:02:25
d327cb5d-18a0-46c8-a691-e3120a523613	App\\Notifications\\TaskCommented	App\\Models\\User	18	{"task_id":5,"task_title":"T\\u1ea1o T\\u00e0i Kho\\u1ea3n","project_name":"KI\\u1ebeN TR\\u00daC V\\u00c0 THI\\u1ebeT K\\u1ebe PH\\u1ea6N M\\u1ec0M","commenter":"Nguy\\u1ec5n B\\u00e1 Duy (AD)","body":"Kh\\u00f4ng l\\u00e0m \\u00e0","is_mention":false,"title":"C\\u00f3 nh\\u1eadn x\\u00e9t m\\u1edbi","message":"Nguy\\u1ec5n B\\u00e1 Duy (AD) \\u0111\\u00e3 nh\\u1eadn x\\u00e9t \\u1edf nhi\\u1ec7m v\\u1ee5 T\\u1ea1o T\\u00e0i Kho\\u1ea3n","url":"https:\\/\\/qhorizonpm.onrender.com\\/tasks\\/5","type":"task-comment"}	\N	2026-02-25 12:57:51	2026-02-25 12:57:51
26ab9467-8a7a-44c7-8133-62c7b90eb0ea	App\\Notifications\\TaskAssignedNotification	App\\Models\\User	18	{"title":"New task assigned","message":"You were assigned to task: T\\u1ea1o T\\u00e0i Kho\\u1ea3n","url":"https:\\/\\/qhorizonpm.onrender.com\\/tasks\\/5","task_id":5,"type":"task"}	\N	2026-02-25 14:28:32	2026-02-25 14:28:32
